Unnamed: 0,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4
3235.0,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
3236.0,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
3237.0,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
3238.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
3239.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
3240.0,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
3241.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
3242.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
3243.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
3244.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
3245.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
3246.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
3247.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
3248.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
3249.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
3250.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
3251.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
3252.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
3253.0,Jaundice,itching, vomiting, fatigue, weight_loss
3254.0,Malaria, chills, vomiting, high_fever, sweating
3255.0,Chicken pox,itching, skin_rash, fatigue, lethargy
3256.0,Dengue, skin_rash, chills, joint_pain, vomiting
3257.0,Typhoid, chills, vomiting, fatigue, high_fever
3258.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
3259.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
3260.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
3261.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
3262.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
3263.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach
3264.0,Tuberculosis, chills, vomiting, fatigue, weight_loss
3265.0,Common Cold, continuous_sneezing, chills, fatigue, cough
3266.0,Pneumonia, chills, fatigue, cough, high_fever
3267.0,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool
3268.0,Heart attack, vomiting, breathlessness, sweating, chest_pain
3269.0,Varicose veins, fatigue, cramps, bruising, obesity
3270.0,Hypothyroidism, fatigue, weight_gain, cold_hands_and_feets, mood_swings
3271.0,Hyperthyroidism, fatigue, mood_swings, weight_loss, restlessness
3272.0,Hypoglycemia, vomiting, fatigue, anxiety, sweating
3273.0,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain
3274.0,Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness
3275.0,(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements
3276.0,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
3277.0,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
3278.0,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
3279.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
3280.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
3281.0,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
3282.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
3283.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
3284.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
3285.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
3286.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
3287.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
3288.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
3289.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
3290.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
3291.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
3292.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
3293.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
3294.0,Jaundice,itching, vomiting, fatigue, weight_loss
3295.0,Malaria, chills, vomiting, high_fever, sweating
3296.0,Chicken pox,itching, skin_rash, fatigue, lethargy
3297.0,Dengue, skin_rash, chills, joint_pain, vomiting
3298.0,Typhoid, chills, vomiting, fatigue, high_fever
3299.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
3300.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
3301.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
3302.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
3303.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
3304.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach
3305.0,Tuberculosis, chills, vomiting, fatigue, weight_loss
3306.0,Common Cold, continuous_sneezing, chills, fatigue, cough
3307.0,Pneumonia, chills, fatigue, cough, high_fever
3308.0,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool
3309.0,Heart attack, vomiting, breathlessness, sweating, chest_pain
3310.0,Varicose veins, fatigue, cramps, bruising, obesity
3311.0,Hypothyroidism, fatigue, weight_gain, cold_hands_and_feets, mood_swings
3312.0,Hyperthyroidism, fatigue, mood_swings, weight_loss, restlessness
3313.0,Hypoglycemia, vomiting, fatigue, anxiety, sweating
3314.0,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain
3315.0,Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness
3316.0,(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements
3317.0,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
3318.0,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
3319.0,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
3320.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
3321.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
3322.0,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
3323.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
3324.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
3325.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
3326.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
3327.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
3328.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
3329.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
3330.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
3331.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
3332.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
3333.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
3334.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
3335.0,Jaundice,itching, vomiting, fatigue, weight_loss
3336.0,Malaria, chills, vomiting, high_fever, sweating
3337.0,Chicken pox,itching, skin_rash, fatigue, lethargy
3338.0,Dengue, skin_rash, chills, joint_pain, vomiting
3339.0,Typhoid, chills, vomiting, fatigue, high_fever
3340.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
3341.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
3342.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
3343.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
3344.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
3345.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach
3346.0,Tuberculosis, chills, vomiting, fatigue, weight_loss
3347.0,Common Cold, continuous_sneezing, chills, fatigue, cough
3348.0,Pneumonia, chills, fatigue, cough, high_fever
3349.0,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool
3350.0,Heart attack, vomiting, breathlessness, sweating, chest_pain
3351.0,Varicose veins, fatigue, cramps, bruising, obesity
3352.0,Hypothyroidism, fatigue, weight_gain, cold_hands_and_feets, mood_swings
3353.0,Hyperthyroidism, fatigue, mood_swings, weight_loss, restlessness
3354.0,Hypoglycemia, vomiting, fatigue, anxiety, sweating
3355.0,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain
3356.0,Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness
3357.0,(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements
3358.0,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
3359.0,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
3360.0,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
3361.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
3362.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
3363.0,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
3364.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
3365.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
3366.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
3367.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
3368.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
3369.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
3370.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
3371.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
3372.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
3373.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
3374.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
3375.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
3376.0,Jaundice,itching, vomiting, fatigue, weight_loss
3377.0,Malaria, chills, vomiting, high_fever, sweating
3378.0,Chicken pox,itching, skin_rash, fatigue, lethargy
3379.0,Dengue, skin_rash, chills, joint_pain, vomiting
3380.0,Typhoid, chills, vomiting, fatigue, high_fever
3381.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
3382.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
3383.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
3384.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
3385.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
3386.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach
3387.0,Tuberculosis, chills, vomiting, fatigue, weight_loss
3388.0,Common Cold, continuous_sneezing, chills, fatigue, cough
3389.0,Pneumonia, chills, fatigue, cough, high_fever
3390.0,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool
3391.0,Heart attack, vomiting, breathlessness, sweating, chest_pain
3392.0,Varicose veins, fatigue, cramps, bruising, obesity
3393.0,Hypothyroidism, fatigue, weight_gain, cold_hands_and_feets, mood_swings
3394.0,Hyperthyroidism, fatigue, mood_swings, weight_loss, restlessness
3395.0,Hypoglycemia, vomiting, fatigue, anxiety, sweating
3396.0,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain
3397.0,Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness
3398.0,(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements
3399.0,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
3400.0,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
3401.0,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
3402.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
3403.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
3404.0,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
3405.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
3406.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
3407.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
3408.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
3409.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
3410.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
3411.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
3412.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
3413.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
3414.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
3415.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
3416.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
3417.0,Jaundice,itching, vomiting, fatigue, weight_loss
3418.0,Malaria, chills, vomiting, high_fever, sweating
3419.0,Chicken pox,itching, skin_rash, fatigue, lethargy
3420.0,Dengue, skin_rash, chills, joint_pain, vomiting
3421.0,Typhoid, chills, vomiting, fatigue, high_fever
3422.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
3423.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
3424.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
3425.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
3426.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
3427.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach
3428.0,Tuberculosis, chills, vomiting, fatigue, weight_loss
3429.0,Common Cold, continuous_sneezing, chills, fatigue, cough
3430.0,Pneumonia, chills, fatigue, cough, high_fever
3431.0,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool
3432.0,Heart attack, vomiting, breathlessness, sweating, chest_pain
3433.0,Varicose veins, fatigue, cramps, bruising, obesity
3434.0,Hypothyroidism, fatigue, weight_gain, cold_hands_and_feets, mood_swings
3435.0,Hyperthyroidism, fatigue, mood_swings, weight_loss, restlessness
3436.0,Hypoglycemia, vomiting, fatigue, anxiety, sweating
3437.0,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain
3438.0,Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness
3439.0,(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements
3440.0,Acne, skin_rash, pus_filled_pimples, blackheads, scurring
3441.0,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine
3442.0,Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting
3443.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
3444.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
3445.0,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
3446.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
3447.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
3448.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
3449.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
3450.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
3451.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
3452.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
3453.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
3454.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
3455.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
3456.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
3457.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
3458.0,Jaundice,itching, vomiting, fatigue, weight_loss
3459.0,Malaria, chills, vomiting, high_fever, sweating
3460.0,Chicken pox,itching, skin_rash, fatigue, lethargy
3461.0,Dengue, skin_rash, chills, joint_pain, vomiting
3462.0,Typhoid, chills, vomiting, fatigue, high_fever
3463.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
3464.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
3465.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
3466.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
3467.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
3468.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach
3469.0,Tuberculosis, chills, vomiting, fatigue, weight_loss
3470.0,Common Cold, continuous_sneezing, chills, fatigue, cough
3471.0,Pneumonia, chills, fatigue, cough, high_fever
3472.0,Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool
3473.0,Heart attack, vomiting, breathlessness, sweating, chest_pain
3474.0,Varicose veins, fatigue, cramps, bruising, obesity
3475.0,Hypothyroidism, fatigue, weight_gain, cold_hands_and_feets, mood_swings
3476.0,Hyperthyroidism, fatigue, mood_swings, weight_loss, restlessness
3477.0,Hypoglycemia, vomiting, fatigue, anxiety, sweating
3478.0,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain
3479.0,Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness
